Instances,algo_fixed_angles_constant,algo_fourier,algo_interp,algo_qibpi,algo_random,algo_three_regular,algo_tqa,feature_algebraic_connectivity,feature_average_distance,feature_bipartite,feature_clique_number,feature_coefficient_of_variation,feature_density,feature_diameter,feature_edge_connectivity,feature_entropy,feature_eulerian,feature_first_quartile,feature_group_size,feature_interquartile_range,feature_is_distance_regular,feature_kurtosis_weight,feature_laplacian_largest_eigenvalue,feature_laplacian_second_largest_eigenvalue,feature_maximum_degree,feature_maximum_weighted_degree,feature_mean_weight,feature_median_weight,feature_minimum_degree,feature_minimum_dominating_set,feature_minimum_weighted_degree,feature_number_of_cut_vertices,feature_number_of_edges,feature_number_of_minimal_odd_cycles,feature_number_of_orbits,feature_planar,feature_radius,feature_ratio_of_two_largest_laplacian_eigenvaleus,feature_regular,feature_skewness_weight,feature_smallest_eigenvalue,feature_std_dev_weight,feature_third_quartile,feature_variance_weight,feature_vertex_connectivity,feature_weighted_average_clustering,feature_weighted_average_shortest_path_length,feature_weighted_diameter,feature_weighted_radius,Source
cef748fa175741d9bae7e823225bd157,92.0,100000.0,954.0,14.0,138.0,122.0,40.0,0.2944508330669397,1.7575757575757576,0,4,0.9187942360152968,0.3636363636363636,3,4,0.0,1,0.0857254321030939,1.0,0.3907249924592748,0,-0.1248804440066351,7.076086884945492,1.2323939989230857,4,1.7800051183616457,0.3044189632811555,0.1725431619667171,4,4,0.5392892019671197,0,24,10,12,0,2,5.74174078349039,1,1.028339415806388,-4.440892098500626e-16,0.279698388796478,0.4764504245623687,0.0782311886953457,4,0.0421210822616544,0.2660387377521162,0.5468942952823954,0.3708597854878756,4-Regular Graph
14e77c0aeea8498ab4f445885a60c5d9,100000.0,100000.0,922.0,31.0,100000.0,31.0,69.0,0.4613129796170945,2.0454545454545454,0,3,0.260393278677358,0.2727272727272727,4,3,1.7917594692280552,0,0.770789096093087,12.0,0.0445973045083849,0,9.257966070353312,5.236067977499784,0.7639320225002091,3,2.62334150215106,0.7512899372163127,0.793323188263171,3,4,1.555966547052405,0,18,6,2,1,3,6.854101966249687,1,-3.041638567052394,-7.624160521144323e-16,0.1956308499890621,0.8153864006014719,0.0382714294674429,3,0.1329792502408794,1.4503757558555987,2.885130826160868,1.779016645634389,3-Regular Graph
69ea5e388bf74b92850c55d57e62556c,65.0,100000.0,581.0,12.0,100000.0,15.0,33.0,0.6330205425319536,1.7272727272727273,0,3,0.6260788256643428,0.3636363636363636,3,4,0.5776226504666211,1,0.2340493131601047,4.0,0.6321867531122938,0,-1.4680835619947843,6.492121665182145,1.5910200548319615,4,3.130308918325293,0.5598058567584138,0.7182528278728258,4,3,0.8578532596017725,0,24,12,7,0,2,4.080477581326165,1,-0.3197408773356456,4.440892098500626e-16,0.350482593399329,0.8662360662723986,0.1228380482759193,3,0.1561980749562349,0.5677808235158742,1.0464389042711335,0.7293201981954814,4-Regular Graph
67de2e1c9fb144898cdd59811183bd50,100000.0,100000.0,1075.0,20.0,100000.0,100000.0,55.0,4.463353256728774,1.0,0,12,0.4193717120380712,1.0,1,11,2.4849066497880004,0,0.377042625782344,479001600.0,0.2935439087461992,1,-0.1711733436659441,12.000000000000009,11.999999999999996,11,6.780605802958926,0.5129450593649426,0.4991860538417584,11,1,4.56680459585338,0,66,55,1,0,1,1.000000000000001,1,0.0645486563670885,1.7763568394002505e-15,0.215114647727346,0.6705865345285432,0.0462743116668602,11,0.4676064508249632,0.4217643475223274,0.7705024443057021,0.4287912941510306,Geometric
8eeb92b6514b4279979f8cefb1e24d96,100000.0,2891.0,893.0,281.0,100000.0,281.0,100000.0,0.0857591312679681,2.0303030303030303,0,3,1.059930837476708,0.2727272727272727,4,3,0.0,0,0.0541720373577597,1.0,0.230645683516597,0,2.1754248597356005,5.708155999884427,0.909281200323966,3,1.5359228088609955,0.2398107718073443,0.1820537083704988,3,5,0.1043350177223034,0,18,4,12,0,3,6.277657558355632,1,1.62832034530055,8.881784197001252e-16,0.2541828321976942,0.2848177208743568,0.0646089121840411,3,0.0140778664973403,0.3064099318661193,0.6289182556757775,0.4074796939232439,3-Regular Graph
64f34cbdc3b1447d889f0d65672297cf,139.0,100000.0,844.0,17.0,186.0,15.0,35.0,0.338500894217376,1.6666666666666667,0,3,0.6808844988920594,0.3636363636363636,3,4,0.0,1,0.1401595112064508,1.0,0.6140324575911491,0,-1.3593421994408823,6.8132715952532,1.7857685361418891,4,2.469745711131626,0.4771320212774327,0.518804601908557,4,3,0.8068137991296929,0,24,10,12,0,2,3.815316183122541,1,-0.0425255230311917,0.0,0.3248717972128402,0.7541919687976,0.1055416846243007,4,0.0702723907421868,0.4776821638825194,0.862754010086862,0.7018427493558763,4-Regular Graph
26aae49ed6db4b1f9ed48fbed9126093,78.0,1715.0,913.0,31.0,199.0,100000.0,30.0,1.0013650583498193,1.5454545454545454,0,4,0.540443179310615,0.4848484848484848,3,3,0.0,0,0.3239142472303441,1.0,0.4420349820774729,0,-1.1745127134942193,9.684290693917925,2.071696671769368,8,4.943931663498746,0.5622034302806169,0.5937929811266437,3,4,1.7204985984028256,0,32,14,12,0,2,4.674569798698808,0,-0.1960843426029607,-1.7763568394002505e-15,0.3038390092801903,0.7659492293078171,0.0923181435603675,3,0.2210854773357196,0.5494461454616659,1.3029206481278388,0.6660991250258954,Uniform Random
29a601d8e3684bbeab28ebc2e1060b17,195.0,100000.0,1064.0,13.0,100000.0,170.0,38.0,0.0704728892844216,1.4848484848484849,0,5,1.0580351095189957,0.5151515151515151,2,4,0.0,0,0.0633566823635175,1.0,0.281434515351351,0,1.6962321063904264,10.19198686024858,2.8223623267230327,9,2.433102749262219,0.2500235532224301,0.159457874332227,4,4,0.0674608740819671,0,34,20,12,0,2,3.611154657128029,0,1.521826473420948,0.0,0.2645336975160223,0.3447911977148686,0.0699780771214983,4,0.0727930866804031,0.0860740218413466,0.3208498204052169,0.178522261429785,Uniform Random
08df5db1d32749c79d5f9776dcaf3c28,48.0,100000.0,207.0,14.0,28.0,33.0,30.0,0.5824953528709848,1.6363636363636365,0,4,0.3524881624819619,0.4393939393939394,3,2,0.0,0,0.3788668822559559,1.0,0.0767265604521441,0,7.1166108936245305,9.603303897425882,1.511980043055216,7,3.762398100879864,0.4230197927454045,0.4130367934495133,2,3,0.8588381569360594,0,29,11,12,0,2,6.351475299912526,0,1.230983440856667,-9.727868467354628e-16,0.149109469438328,0.4555934427081,0.0222336338761796,2,0.1126494827443406,0.5915242956843471,1.1455505498334229,0.7398174476761525,Uniform Random
a527b7a4e83a41e0920e3d4743496394,134.0,100000.0,472.0,157.0,100000.0,11.0,71.0,0.1509511813521982,1.7575757575757576,0,4,0.9899171464312486,0.3636363636363636,3,2,0.0,0,0.0659980598670128,1.0,0.2263631752533002,0,5.136296047059679,8.805535944291124,1.3671235764537872,7,1.816915173373192,0.214654754602405,0.1521053688055731,2,5,0.2732626565205475,0,24,6,12,0,2,6.4409217249635935,0,2.0438043067579423,3.1206739509616844e-16,0.2124904221439127,0.292361235120313,0.0451521795028982,2,0.0410145242388982,0.168011720298607,0.3632229947624596,0.2079335400251833,Watts-Strogatz small world
2725fdbbb3c3413ba4143f4cb1e27003,106.0,100000.0,701.0,15.0,100000.0,15.0,56.0,0.4206644124288178,2.0303030303030303,0,3,0.5324536766286855,0.2727272727272727,4,3,0.0,0,0.2804682697981978,1.0,0.6239754745743055,0,-1.2247313459887328,5.708155999884425,0.909281200323963,3,2.6208629378020083,0.6005392695103514,0.6599214733897356,3,4,0.8280799612144956,0,18,4,12,0,3,6.27765755835565,1,-0.422642887230017,-8.881784197001252e-16,0.3197593420106916,0.9044437443725032,0.1022460368031105,3,0.0,1.078702879993927,1.9877997543924937,1.4783282142674694,3-Regular Graph
f801b17f228546aba225c898ebbc8c10,64.0,100000.0,780.0,13.0,100000.0,21.0,29.0,1.0944504656875342,1.0151515151515151,0,11,1.1367772976882775,0.9848484848484848,2,10,2.0343454409216952,0,0.0585935818456039,7257600.0,0.1761619656222135,0,5.741092931870924,12.000000000000009,10.000000000000002,11,3.0848536944789053,0.1769665762780491,0.0958862130050111,10,1,1.2561146447029852,0,65,54,2,0,1,1.2000000000000004,0,2.346976548917174,0.0,0.2011715863625071,0.2347555474678174,0.0404700071596076,10,0.1174417623245704,0.0504149791728339,0.1255906880389382,0.0639304203539102,Geometric
a22e1a07f4644d10b90dd48924eddf41,87.0,100000.0,364.0,15.0,100000.0,15.0,74.0,0.2373150562490444,2.0454545454545454,0,3,0.5578483012309019,0.2727272727272727,3,3,0.5776226504666211,0,0.3893565668467721,2.0,0.3260486592201034,0,-0.7690868279867948,5.787804413741992,0.8798348261338498,3,2.372981976584392,0.5032125196618051,0.5658930071977104,3,5,0.5562855884091673,0,18,3,7,0,3,6.578285198341865,1,-0.4370561918729237,0.0,0.2807162492514598,0.7154052260668755,0.0788016125938077,3,0.0516945019567508,0.8284568776146103,1.5569529379472398,1.172994184698633,3-Regular Graph
072f4917379749bd92aad8c8dfb47002,175.0,100000.0,480.0,22.0,36.0,22.0,45.0,0.4352473228729431,2.0303030303030303,0,2,0.4600442035854644,0.2727272727272727,3,3,1.1552453009332422,0,0.3547464442232644,4.0,0.4650299803149318,0,-0.7394480218396491,5.732050807568892,1.0000000000000024,3,2.463154750030872,0.6079805218376301,0.6726770354488951,3,4,0.9464377976377518,0,18,2,4,0,3,5.732050807568878,1,-0.4865512998720862,-1.7763568394002505e-15,0.2796979149642676,0.8197764245381962,0.0782309236353586,3,0.0,1.0564119420328932,2.1123746858243004,1.434763995503351,3-Regular Graph
450dc3e174514d46b1e793177ca56e6f,114.0,100000.0,426.0,11.0,100000.0,100000.0,50.0,0.146649732500648,1.893939393939394,0,4,0.7320265673871676,0.3636363636363636,4,2,0.0,0,0.1416956487428479,1.0,0.2147809217282893,0,3.8377245627293632,9.14983115078204,0.6634323492614522,8,3.0057972364730743,0.2801349717176184,0.2531444769725863,2,4,0.3068000767451553,0,24,12,12,0,2,13.791656618746188,0,1.6126407392195117,-9.760443501621456e-16,0.2050662417515495,0.3564765704711372,0.0420521635061049,2,0.1293029165660481,0.3081376229539854,0.7428857292677669,0.3932054725825268,Watts-Strogatz small world
8eb34fc6899e45bb8bbad53d49e3c470,100000.0,100000.0,842.0,17.0,179.0,19.0,66.0,0.0,3.227272727272727,1,2,0.3861531549048503,0.1666666666666666,7,1,0.2746530721670274,0,0.5386930712922786,6.0,0.1639921504042993,0,1.8899829748917936,5.338687566072705,0.1120783359473002,4,2.084919364036089,0.6028256523996892,0.6522545185553864,1,5,0.0,6,11,0,10,1,4,47.63353703415958,0,-1.1207259853650473,1.5830694811121568e-17,0.2327830275317146,0.702685221696578,0.054187937906831,1,0.0,1.982038622839729,4.78506128277065,2.692803862310716,Power Law Tree
7ebc81fa0ad74db4b123cd5f9649fbd3,100000.0,100000.0,681.0,66.0,100000.0,17.0,83.0,0.3224469752521784,1.696969696969697,0,3,0.7989047005279806,0.3636363636363636,3,4,0.0,1,0.1442699677855168,1.0,0.410469051178102,0,-0.7271815394849881,6.934759620614911,2.0425900495863005,4,2.941235867216526,0.3884488134074459,0.3327171745124559,4,4,0.3993674980660027,0,24,6,12,0,2,3.3950814663076687,1,0.665548978109236,0.0,0.310333582945725,0.5547390189636189,0.0963069327039311,4,0.0461087713035407,0.3585792146347493,0.7332340940103164,0.5123291709559217,4-Regular Graph
529dca55fbf342efaa1a76229cdab09e,43.0,100000.0,473.0,24.0,100000.0,80.0,35.0,0.8181500408456287,1.5,0,4,0.5457267125401375,0.5303030303030303,3,3,0.0,0,0.2981403092972764,1.0,0.5755994769152314,0,-1.298360452877399,9.969211602691743,2.4913989082803534,8,5.262711982578338,0.5680096390840412,0.5520014068008918,3,3,1.1398373705851983,0,35,18,12,0,2,4.001451381213307,0,-0.2089730519646635,-3.552713678800501e-15,0.3099780330284438,0.8737397862125078,0.096086380960183,3,0.2114572943506061,0.6181791140863823,1.5770780840584764,0.8083109745211302,Uniform Random
743146a4e51e434bb4d8805ca1741023,100000.0,100000.0,100000.0,36.0,100000.0,100000.0,179.0,0.2611770503158484,1.7878787878787878,0,3,0.5445542151797942,0.2121212121212121,2,1,1.366163313802248,0,0.3042233783866487,10080.0,0.6032059706225482,0,-1.2902990856309895,12.00000000000001,0.9999999999999996,11,6.22607308092384,0.5788947243219033,0.5638383427542926,1,9,0.2621788849306933,1,14,3,4,1,1,12.000000000000016,0,-0.0947299381478214,5.472836041146823e-16,0.3152395622748373,0.9074293490091968,0.099375981623231,1,0.0512528743219749,1.0055845425203822,1.9659396352147875,1.0,Nearly Complete BiPartite
3c3acfba79024e178fb8dffb497e9076,100000.0,100000.0,100000.0,19.0,100000.0,28.0,113.0,0.609041276288113,1.5909090909090908,0,4,0.5061786469717525,0.4545454545454545,3,2,0.0,0,0.3693317196421125,1.0,0.1625067672058139,0,0.5284657128993246,9.399288252345992,1.6110864627728596,8,4.221558839219963,0.4523205799906026,0.4413257245705306,2,4,1.03015563355083,0,30,13,12,0,2,5.834130240389935,0,0.2108826188795798,0.0,0.2289550191771215,0.5318384868479265,0.0524204008063961,2,0.1772283894652041,0.5539182699297451,1.1974948215860537,0.6645299421548704,Uniform Random
1d3c9820adaa42e69dcf278c4a8b1c89,100000.0,100000.0,605.0,56.0,100000.0,33.0,47.0,0.3794168739465501,1.818181818181818,0,3,0.5246070837968514,0.3636363636363636,3,3,0.1155245300933242,0,0.340321919046999,2.0,0.3330052795881582,0,-0.5256877001984437,7.101951986747645,0.8786151465230829,5,3.354791179086053,0.4834683240603996,0.4353475420395767,3,4,1.182419853098354,0,24,9,11,0,2,8.083120368288647,0,0.17120247537711,-6.661338147750939e-16,0.2536309075934774,0.6733271986351572,0.064328637286691,2,0.1846580785066607,0.725579064774601,1.591735097003189,1.040994015005988,Watts-Strogatz small world
f4dbc548aaca42b2b071d8d4c70b8be9,100000.0,100000.0,1501.0,100000.0,100000.0,100000.0,100000.0,0.0957663754611968,2.136363636363636,0,3,0.9670311826402797,0.2727272727272727,4,3,0.6931471805599453,0,0.0837723337875839,2.0,0.2768160867662354,0,0.0614321459041145,5.593052655338862,0.6069096836446874,3,2.0893682007485097,0.2977162995802755,0.2009502750984644,3,4,0.1602639806086263,0,18,3,6,1,3,9.215625991911656,1,1.11499426018685,1.7763568394002505e-15,0.2879009452744016,0.3605884205538193,0.082886954289894,3,0.0133432428565489,0.5030709652431465,1.0168338539613022,0.7889664642512257,3-Regular Graph
193753f04ad6429d983c67d08a09efaa,64.0,100000.0,100000.0,100000.0,100000.0,22.0,45.0,0.7992382575253899,1.7272727272727273,0,3,0.543605032353627,0.3636363636363636,3,3,0.0,0,0.2808973004872727,1.0,0.4877338612763345,0,-1.1881040311136706,7.626972565308344,1.7906532410278593,5,2.9797294767421967,0.5222896356964295,0.4958828052574969,3,4,1.5213091885859544,0,24,6,12,0,2,4.259324134096649,0,0.0388085821561007,-8.881784197001252e-16,0.2839192743107216,0.7686311617636072,0.0806101543251267,3,0.0625914729991808,0.6625518343572908,1.3226870087827445,0.7849628463375906,Watts-Strogatz small world
3dcf614d2bb2419babdc9f992f51b389,211.0,100000.0,100000.0,18.0,100000.0,23.0,30.0,0.336018783808359,1.5151515151515151,0,5,0.674708662785477,0.5151515151515151,3,2,0.0,0,0.2029590374949289,1.0,0.5726349609721143,0,-1.5082061706983116,9.563070667673143,1.7455846686645686,8,4.730835955320099,0.4875468907010942,0.483397557335902,2,3,0.3263534018979748,0,34,16,12,0,2,5.478434154093033,0,0.1054504464759237,4.440892098500626e-16,0.3289521106701524,0.7755939984670432,0.1082094911143481,2,0.1975547229219434,0.3457376871666591,0.7783572689827818,0.4760860386074949,Uniform Random
619cec64e6bd4510b79aa90152709e82,148.0,100000.0,794.0,10.0,100000.0,19.0,58.0,0.0309473335122965,1.7575757575757576,0,5,1.2165478538702696,0.4393939393939394,3,2,0.1155245300933242,0,0.0298666737377112,2.0,0.2140107787441742,0,4.466891104031123,9.13368041848136,0.6658775424642833,8,2.3067456448102246,0.1862669291629117,0.0975992521986017,2,3,0.2232608545205313,1,29,18,11,0,2,13.71675696507106,0,2.157306180765934,-3.3306690738754696e-16,0.2266026329201458,0.2438774524818855,0.0513487532463423,1,0.0953438439298754,0.1031990593151427,0.3404864865616382,0.1754668142457885,Geometric
93cae4a9866e48228d1cabb0302740e0,178.0,100000.0,680.0,36.0,100000.0,100000.0,45.0,0.2988742686622155,1.5,0,4,1.0440410760801628,0.5,2,3,0.0,0,0.0601548640079555,1.0,0.3220503882766272,0,1.451896065628536,10.271915093189444,2.671287609968113,9,3.1076077063390364,0.2340042748311517,0.1304802250200818,3,5,0.4009101724602603,0,33,12,12,0,2,3.845304809133623,0,1.4535707614841944,0.0,0.2443100749020738,0.3822052522845827,0.0596874126986569,3,0.0686914841931934,0.1118574771811124,0.2704015076758578,0.180709237423239,Uniform Random
315c31cc65ff4ace9b4726a630bdfc54,100000.0,100000.0,1763.0,183.0,100000.0,20.0,132.0,0.0,3.257575757575758,1,2,1.302867805965652,0.1666666666666666,7,1,0.4620981203732968,0,0.0692601047098384,24.0,0.1024573384336775,0,0.7475653378159994,6.14786025239003,0.1040430636255909,5,2.0174206051056824,0.2487540531902705,0.1215214977632796,1,5,0.0,6,11,0,9,1,4,59.089573472323934,0,1.577623913631009,6.454685365389528e-16,0.3240936475050708,0.1717174431435159,0.105036692353141,1,0.0,1.2135972702183964,2.480707727199745,1.3591862294364656,Power Law Tree
b0e5bf6432c34ae2bc7337f2f81c67a5,85.0,100000.0,1144.0,13.0,108.0,13.0,55.0,0.3271896254878583,2.060606060606061,0,3,0.4581166895130719,0.2727272727272727,4,3,0.0,0,0.3709161437003323,1.0,0.1731406942938932,0,0.7657598783309822,5.594692560423029,0.7328864329357789,3,2.003155110916575,0.4694527466502164,0.4656960567508922,3,5,0.7875463199744084,0,18,4,12,0,3,7.63377831680134,1,0.3082753883335828,-6.661338147750939e-16,0.215064138178216,0.5440568379942256,0.0462525835303387,3,0.0,0.8586099428102987,1.5805629412916415,1.1469127348762365,3-Regular Graph
