Instances,algo_fixed_angles_constant,algo_fourier,algo_interp,algo_qibpi,algo_random,algo_three_regular,algo_tqa,feature_algebraic_connectivity,feature_average_distance,feature_bipartite,feature_clique_number,feature_density,feature_diameter,feature_edge_connectivity,feature_entropy,feature_eulerian,feature_group_size,feature_is_distance_regular,feature_laplacian_largest_eigenvalue,feature_laplacian_second_largest_eigenvalue,feature_maximum_degree,feature_maximum_weighted_degree,feature_minimum_degree,feature_minimum_dominating_set,feature_minimum_weighted_degree,feature_number_of_cut_vertices,feature_number_of_edges,feature_number_of_minimal_odd_cycles,feature_number_of_orbits,feature_planar,feature_radius,feature_ratio_of_two_largest_laplacian_eigenvaleus,feature_regular,feature_smallest_eigenvalue,feature_vertex_connectivity,feature_weighted_average_clustering,feature_weighted_average_shortest_path_length,feature_weighted_diameter,feature_weighted_radius
ce43440dc5b1410d8019e2bbd488e292,100000.0,100000.0,1239.0,17.0,100000.0,17.0,29.0,0.7646612392277871,1.7272727272727273,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,8.030379274213063,1.5293224784555768,6,3.0,2,4,1.0,0,24,8,12,0,2,5.250939149421733,0,0.0,2,0.2444444444444444,0.8636363636363636,1.5,1.0
340c298a7c2d4912a1b470ea5a8065a8,59.0,1555.0,508.0,17.0,170.0,14.0,26.0,0.616584018065858,1.7878787878787878,0,4,0.3636363636363636,3,2,0.0,0,1.0,0,7.443350279684757,1.2331680361317194,6,3.0,2,4,1.0,0,24,8,12,0,2,6.035957843209702,0,1.1102230246251563e-15,2,0.3333333333333334,0.8939393939393939,1.5,1.0
86b23583135343cb88eb913d0e43e671,41.0,1741.0,370.0,15.0,100000.0,15.0,23.0,0.7877311148386325,1.7424242424242424,0,3,0.3636363636363636,3,3,0.0,0,1.0,0,7.4616760274057725,1.5754622296772682,6,3.0,3,4,1.5,0,24,10,12,0,2,4.736182110144455,0,8.881784197001252e-16,3,0.3083333333333333,0.8712121212121212,1.5,1.0
31116d16fff84fd8aba0f597020f5ed6,100000.0,100000.0,920.0,16.0,100000.0,18.0,46.0,0.9191519052900188,1.681818181818182,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.04104846196172,1.8383038105800384,4,2.0,4,4,2.0,0,24,6,12,0,2,3.8301876008950138,1,1.7763568394002505e-15,4,0.125,0.8409090909090909,1.5,1.0
ea7a17bad8a24eca9c1a31e3be322a4f,100000.0,2386.0,1083.0,15.0,241.0,15.0,59.0,0.3141631289848938,2.1515151515151514,0,3,0.2727272727272727,4,3,0.0,0,1.0,0,5.611284053531123,0.6283262579697877,3,1.5,3,5,1.5,0,18,3,12,1,3,8.930526111803742,1,4.440892098500626e-16,3,0.1666666666666666,1.0757575757575757,2.0,1.5
5b352830fb2a46a5856b6849daa8c748,26.0,296.0,247.0,11.0,38.0,9.0,23.0,0.947494456865514,1.6666666666666667,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.793104478621912,1.8949889137310247,4,2.0,4,4,2.0,0,24,8,12,0,2,3.584772675660162,1,0.0,4,0.2083333333333333,0.8333333333333334,1.5,1.0
8df311a550ae4c8088108721a530392e,90.0,100000.0,614.0,17.0,78.0,16.0,32.0,0.6299856399361964,1.7424242424242424,0,4,0.3636363636363636,3,2,0.0,0,1.0,0,7.531250625024175,1.259971279872392,6,3.0,2,5,1.0,0,24,10,12,0,2,5.977319281267212,0,-4.440892098500626e-15,2,0.325,0.8712121212121212,1.5,1.0
0558ca777c8141b7b51b8c2fb3c4af37,100000.0,100000.0,1042.0,20.0,100000.0,100000.0,63.0,0.0443170646113499,3.590909090909091,1,2,0.1666666666666666,8,1,0.2746530721670274,0,6.0,0,5.284480070933815,0.0886341292226998,4,2.0,1,7,0.5,7,11,0,10,1,4,59.62127813831356,0,-7.11264775737882e-17,1,0.0,1.7954545454545454,4.0,2.0
4ed97594f7834154a7e34534ec8767d5,61.0,100000.0,333.0,14.0,108.0,23.0,36.0,2.0,1.4090909090909092,0,4,0.5909090909090909,2,4,0.5057021323536758,0,24.0,0,11.999999999999996,3.9999999999999982,10,5.0,4,3,2.0,0,39,16,8,0,2,3.0,0,0.0,4,0.5028439153439153,0.7045454545454546,1.0,1.0
a5938fddd1d34ef6a267bf3f7d85ebc9,30.0,542.0,313.0,9.0,100000.0,9.0,24.0,0.8486121811340024,1.7272727272727273,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.76382263787836,1.6972243622680043,4,2.0,4,3,2.0,0,24,8,12,0,2,3.9852259891201713,1,-2.220446049250313e-16,4,0.2916666666666666,0.8636363636363636,1.5,1.0
7740ff3de3324e81be6467adef5ab905,100000.0,100000.0,724.0,24.0,100000.0,27.0,41.0,0.0643459244390823,2.909090909090909,1,2,0.1666666666666666,6,1,0.6705991301808751,0,120.0,0,7.089798313654933,0.128691848878165,6,3.0,1,8,0.5,5,11,0,8,1,3,55.09127715125903,0,1.3767214609005402e-16,1,0.0,1.4545454545454546,3.0,1.5
1fb984e792d44ec9af6b06d34c0eaa90,28.0,453.0,260.0,12.0,44.0,19.0,26.0,0.9999999999999996,1.696969696969697,1,2,0.303030303030303,2,2,2.0343454409216952,1,7257600.0,0,11.999999999999996,1.9999999999999976,10,5.0,2,10,1.0,0,20,0,2,1,2,6.000000000000004,0,3.9971823594109335e-16,2,0.0,0.8484848484848485,1.0,1.0
32616b7a6da64fab81363e74b74bdf8b,100000.0,100000.0,1254.0,15.0,232.0,20.0,36.0,0.0716468397598968,2.893939393939394,1,2,0.1666666666666666,6,1,0.3901776022603516,0,12.0,0,5.754247050599533,0.1432936795197942,4,2.0,1,7,0.5,5,11,0,9,1,3,40.15701927595944,0,6.432261916377459e-16,1,0.0,1.446969696969697,3.0,1.5
39dc9c96b6844d189ab57e05f6decdd5,28.0,830.0,100000.0,13.0,100000.0,22.0,27.0,1.4999999999999996,1.5454545454545454,0,4,0.4545454545454545,2,3,1.126928794800676,0,2880.0,0,12.000000000000004,3.0,10,5.0,3,2,1.5,0,30,11,5,0,2,4.000000000000002,0,1.7763568394002505e-15,3,0.3814814814814815,0.7727272727272727,1.0,1.0
dd454f0278b34eb19ecee095ea233351,61.0,1219.0,785.0,19.0,118.0,18.0,28.0,0.875667525705816,1.606060606060606,0,4,0.4545454545454545,3,2,0.0,0,1.0,0,9.252528236279954,1.751335051411636,7,3.5,2,4,1.0,0,30,13,12,0,2,5.283128564589682,0,3.552713678800501e-15,2,0.4841269841269841,0.803030303030303,1.5,1.0
ad593aed76a14ed88fad746fbc564e86,100000.0,1155.0,623.0,21.0,100000.0,19.0,37.0,0.0881527524997203,2.590909090909091,1,2,0.1666666666666666,5,1,0.7861236602741993,0,240.0,0,7.184374264463108,0.1763055049994404,6,3.0,1,5,0.5,4,11,0,7,1,3,40.74957423754811,0,-1.3057593416955815e-16,1,0.0,1.2954545454545454,2.5,1.5
3edbeac8607a406b870fcfacabcfbd61,15.0,17.0,21.0,26.0,24.0,20.0,9.0,5.999999999999998,1.0,0,12,1.0,1,11,2.4849066497880004,0,479001600.0,1,12.000000000000009,11.999999999999996,11,5.5,11,1,5.5,0,66,55,1,0,1,1.000000000000001,1,1.7763568394002505e-15,11,1.0,0.5,0.5,0.5
3c581184e57a4a289e96d94bd2392190,100000.0,100000.0,526.0,18.0,100000.0,16.0,35.0,0.9287674413862306,1.5454545454545454,0,4,0.4696969696969697,3,2,0.0,0,1.0,0,9.5678667585143,1.8575348827724607,8,4.0,2,3,1.0,0,31,16,12,0,2,5.150840959839093,0,2.220446049250313e-16,2,0.5263888888888888,0.7727272727272727,1.5,1.0
6c6951773cd940bf8544df15b18a9998,42.0,1496.0,366.0,10.0,36.0,13.0,26.0,0.9484778946768176,1.7121212121212122,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.221030039044832,1.8969557893536355,4,2.0,4,5,2.0,0,24,6,12,0,2,3.80664118772389,1,-8.881784197001252e-16,4,0.1666666666666666,0.8560606060606061,1.5,1.0
fd72a15d66ef40d3a34c7ec64f2f3b42,65.0,1675.0,703.0,9.0,115.0,9.0,43.0,0.4546406001619825,2.0303030303030303,0,3,0.2727272727272727,4,3,0.0,0,1.0,0,5.708155999884417,0.9092812003239642,3,1.5,3,5,1.5,0,18,5,12,0,3,6.277657558355633,1,8.881784197001252e-16,3,0.0833333333333333,1.0151515151515151,2.0,1.5
0f7bcfa13deb464ba651fa0c331453fa,100000.0,100000.0,884.0,15.0,100000.0,20.0,36.0,0.0716468397598968,2.893939393939394,1,2,0.1666666666666666,6,1,0.3901776022603516,0,12.0,0,5.754247050599533,0.1432936795197942,4,2.0,1,7,0.5,5,11,0,9,1,3,40.15701927595944,0,6.432261916377459e-16,1,0.0,1.446969696969697,3.0,1.5
0ee7ff7cfc1548dca78430b71164772b,23.0,480.0,135.0,11.0,30.0,9.0,24.0,0.8254297831196682,1.7121212121212122,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.968291194669454,1.6508595662393366,4,2.0,4,3,2.0,0,24,7,12,0,2,4.221007853831712,1,4.440892098500626e-16,4,0.25,0.8560606060606061,1.5,1.0
d66d92aa3ceb48439c641e0ef4afaefa,53.0,403.0,168.0,40.0,137.0,27.0,20.0,5.0,1.0151515151515151,0,11,0.9848484848484848,2,10,2.0343454409216952,0,7257600.0,0,12.000000000000009,10.000000000000002,11,5.5,10,1,5.0,0,65,54,2,0,1,1.2000000000000004,0,-3.3306690738754696e-16,10,0.9848484848484848,0.5075757575757576,1.0,0.5
e6ad1573bec14bf0b9fe0e928196ae06,100000.0,100000.0,771.0,100000.0,100000.0,43.0,35.0,3.690983005625053,1.0909090909090908,0,9,0.9090909090909092,2,8,1.366163313802248,0,10080.0,0,12.000000000000004,7.381966011250096,11,5.5,8,1,4.0,0,60,49,4,0,1,1.625583209366182,0,0.0,8,0.929419191919192,0.5454545454545454,1.0,0.5
e7b290591dfd4537986ba388a8dea687,37.0,726.0,590.0,13.0,64.0,13.0,28.0,0.95611522989612,1.696969696969697,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.168692747193739,1.9122304597922404,4,2.0,4,4,2.0,0,24,5,12,0,2,3.7488644271321774,1,8.881784197001252e-16,4,0.1666666666666666,0.8484848484848485,1.5,1.0
ab6132a8dfe745bf9041096583311d1f,15.0,70.0,97.0,7.0,18.0,23.0,16.0,0.5,1.8333333333333333,1,2,0.1666666666666666,2,1,2.1980706667318395,0,39916800.0,0,12.0,0.9999999999999988,11,5.5,1,1,0.5,1,11,0,2,1,1,12.000000000000016,0,0.0,1,0.0,0.9166666666666666,1.0,0.5
d2515d6633624d1ba300399ee90d2fbb,46.0,100000.0,602.0,15.0,25.0,10.0,24.0,0.490890324702183,1.803030303030303,0,4,0.3636363636363636,3,2,0.0,0,1.0,0,7.841489973487524,0.9817806494043692,6,3.0,2,4,1.0,0,24,10,12,0,2,7.987008073794113,0,-5.273559366969495e-16,2,0.5611111111111111,0.9015151515151516,1.5,1.0
345de8f590dd4706bb7b6a885262b861,100000.0,100000.0,100000.0,23.0,100000.0,18.0,33.0,0.8948645351577242,1.5151515151515151,0,5,0.5151515151515151,3,2,0.0,0,1.0,0,9.493595883144309,1.7897290703154525,8,4.0,2,3,1.0,0,34,19,12,0,2,5.304487724206767,0,-4.440892098500626e-16,2,0.5936507936507937,0.7575757575757576,1.5,1.0
3396eeb826084ee9b16da40a5a91ee9b,57.0,1817.0,916.0,14.0,122.0,17.0,25.0,0.7277095960019988,1.7121212121212122,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,7.880767550161389,1.455419192003997,6,3.0,2,4,1.0,0,24,10,12,0,2,5.414775065120721,0,8.881784197001252e-16,2,0.1972222222222222,0.8560606060606061,1.5,1.0
751b044c02624a8998060e29362c8c7c,100000.0,100000.0,689.0,19.0,100000.0,17.0,37.0,0.3664337184052302,1.7575757575757576,0,3,0.4090909090909091,4,1,0.0,0,1.0,0,8.569139871558558,0.7328674368104624,7,3.5,1,5,0.5,1,27,10,12,0,2,11.692619212080984,0,-2.220446049250313e-16,1,0.3718253968253968,0.8787878787878788,2.0,1.0
2bb6a4a4bedc4bb692055c81b426ea97,100000.0,1558.0,351.0,14.0,100000.0,15.0,27.0,0.7292027461692285,1.7272727272727273,0,4,0.3636363636363636,3,2,0.0,0,1.0,0,8.329186292762001,1.4584054923384593,7,3.5,2,4,1.0,0,24,8,12,0,2,5.711159438522607,0,-6.12215826638503e-16,2,0.2238095238095238,0.8636363636363636,1.5,1.0
56f59bbce78b48568a809d13c4f334c9,265.0,100000.0,1222.0,29.0,100000.0,100000.0,72.0,0.0493342603415619,3.272727272727273,1,2,0.1666666666666666,7,1,0.6705991301808751,0,120.0,0,7.035533900890215,0.0986685206831234,6,3.0,1,4,0.5,6,11,0,8,1,4,71.30474696671514,0,-2.934656502310328e-16,1,0.0,1.6363636363636365,3.5,2.0
9896fc297f8a49f893684ef98938ec95,83.0,1749.0,418.0,14.0,100000.0,15.0,33.0,0.7922501654285832,1.7272727272727273,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.1215054510110365,1.5845003308571692,4,2.0,4,4,2.0,0,24,9,12,0,2,4.494480254957414,1,-1.3322676295501878e-15,4,0.2083333333333333,0.8636363636363636,1.5,1.0
62b25e8342b7454da999d77e87142994,65.0,2124.0,1170.0,11.0,100000.0,11.0,43.0,0.3664432164678893,2.060606060606061,0,3,0.2727272727272727,4,3,0.0,0,1.0,0,5.594692560423054,0.7328864329357785,3,1.5,3,4,1.5,0,18,4,12,0,3,7.633778316801379,1,-8.881784197001252e-16,3,0.0833333333333333,1.0303030303030305,2.0,1.5
de864eb643e24b6ca97c1eb385cfcf97,321.0,915.0,545.0,24.0,100000.0,18.0,30.0,1.281967875181667,1.4848484848484849,0,4,0.5151515151515151,2,3,0.0,0,1.0,0,10.296260189304888,2.5639357503633327,9,4.5,3,3,1.5,0,34,10,12,0,2,4.015802731346063,0,1.7763568394002505e-15,3,0.4881613756613757,0.7424242424242424,1.0,1.0
3d6b959476c545399cb69725ff1c7e51,72.0,100000.0,506.0,16.0,100000.0,15.0,36.0,0.6410729863139045,1.7727272727272727,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,8.080329154374617,1.2821459726278102,6,3.0,2,3,1.0,0,24,9,12,0,2,6.302191269074967,0,-2.287544241640684e-16,2,0.3722222222222222,0.8863636363636364,1.5,1.0
17dd267ef86b4d06819e914deecf6f5d,91.0,1563.0,842.0,11.0,182.0,11.0,46.0,0.2192235935955845,2.212121212121212,0,3,0.2727272727272727,4,2,0.5776226504666211,0,4.0,0,5.302775637732,0.4384471871911692,3,1.5,3,4,1.5,0,18,4,7,1,3,12.094445562995285,1,2.220446049250313e-16,2,0.2499999999999999,1.106060606060606,2.0,1.5
5a0fd4b5cdd347e4a6f2248f0d757a9a,100000.0,100000.0,100000.0,100.0,100000.0,100000.0,68.0,0.0821338862636132,2.5303030303030303,1,2,0.1666666666666666,5,1,1.1351142536155994,0,5040.0,0,9.018480396685083,0.1642677725272265,8,4.0,1,3,0.5,4,11,0,6,1,3,54.901093853880056,0,1.9385889939365075e-16,1,0.0,1.2651515151515151,2.5,1.5
8306dcfe9eaa4d0f804252cf363bf53f,25.0,433.0,373.0,11.0,19.0,11.0,20.0,0.7606635857851174,1.7424242424242424,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.7588529617785085,1.521327171570236,4,2.0,4,4,2.0,0,24,7,12,0,2,4.4427346648928685,1,0.0,4,0.25,0.8712121212121212,1.5,1.0
ed187fd7c5dc4511889e4992d6b552cf,84.0,1165.0,418.0,7.0,33.0,10.0,28.0,0.5134475298144564,1.7878787878787878,0,4,0.3636363636363636,3,4,0.1155245300933242,1,2.0,0,6.748215457021832,1.0268950596289137,4,2.0,4,3,2.0,0,24,10,11,0,2,6.571475238628976,1,-4.440892098500626e-16,3,0.375,0.8939393939393939,1.5,1.0
c761cf2faf904b2c93fbfc4a8103a0e4,64.0,1619.0,607.0,20.0,220.0,17.0,36.0,0.4577628393946068,1.5606060606060606,0,5,0.5151515151515151,3,1,0.1155245300933242,0,2.0,0,9.718208963099489,0.915525678789214,8,4.0,1,3,0.5,1,34,17,11,0,2,10.61489501414297,0,1.1102230246251563e-15,1,0.5769841269841269,0.7803030303030303,1.5,1.0
098d2e2466c648dbad185ccb196bd690,268.0,1736.0,1176.0,25.0,100000.0,25.0,70.0,0.0838711016274803,2.787878787878788,0,3,0.2727272727272727,6,1,0.5776226504666211,0,16.0,0,5.357397119566603,0.1677422032549584,3,1.5,3,4,1.5,2,18,5,7,1,3,31.93827799807583,1,-1.6653345369377348e-16,1,0.4166666666666667,1.393939393939394,3.0,1.5
f5151a502c8d42a2af720be9f2fd0a72,38.0,145.0,238.0,12.0,67.0,23.0,29.0,0.9999999999999992,1.681818181818182,0,3,0.3181818181818182,2,2,2.0343454409216952,0,7257600.0,0,11.999999999999998,1.999999999999999,11,5.5,2,10,1.0,0,21,10,2,1,1,6.000000000000004,0,1.1313649669886241e-16,2,0.8636363636363636,0.8409090909090909,1.0,0.5
9fb7c04751a4408fbaeb176829fc35f5,31.0,417.0,259.0,11.0,24.0,13.0,25.0,0.755560848277125,1.7575757575757576,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.293731653989453,1.5111216965542522,4,2.0,4,5,2.0,0,24,10,12,0,2,4.826700371400295,1,0.0,4,0.2083333333333333,0.8787878787878788,1.5,1.0
ba80b5b1e7e0484db46d45510745dcf4,100000.0,100000.0,576.0,100000.0,100000.0,20.0,50.0,0.9917455894968232,1.2727272727272727,0,9,0.7272727272727273,2,2,0.7367511925403243,0,144.0,0,11.999999999999991,1.9834911789936465,11,5.5,2,3,1.0,0,48,37,7,0,1,6.049938677361989,0,-2.220446049250313e-16,2,0.8856902356902356,0.6363636363636364,1.0,0.5
aeb486bdad324a1aac9da074d6f376ba,197.0,100000.0,1124.0,19.0,100000.0,17.0,29.0,1.817078971205209,1.378787878787879,0,4,0.6212121212121212,2,4,0.0,0,1.0,0,10.508763215673827,3.634157942410413,8,4.0,4,2,2.0,0,41,23,12,0,2,2.8916638688256144,0,-1.3322676295501878e-15,4,0.598015873015873,0.6893939393939394,1.0,1.0
d13ad837dab74e8e9ffc68be54d858cf,65.0,1495.0,242.0,9.0,56.0,9.0,43.0,0.4546406001619828,2.0303030303030303,0,3,0.2727272727272727,4,3,0.0,0,1.0,0,5.708155999884423,0.909281200323964,3,1.5,3,5,1.5,0,18,2,12,0,3,6.277657558355642,1,-3.3306690738754696e-16,3,0.0833333333333333,1.0151515151515151,2.0,1.5
491d9b7ea8c04a208e3ec59cdcb2b6f8,61.0,1109.0,120.0,7.0,30.0,9.0,22.0,0.7987671783700475,1.696969696969697,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.737495050389814,1.597534356740098,4,2.0,4,4,2.0,0,24,7,12,0,2,4.217433585677766,1,-4.440892098500626e-16,4,0.2499999999999999,0.8484848484848485,1.5,1.0
4cdd34c88b6f4c2bae63da130bb49290,15.0,18.0,23.0,26.0,29.0,20.0,9.0,5.999999999999998,1.0,0,12,1.0,1,11,2.4849066497880004,0,479001600.0,1,12.000000000000009,11.999999999999996,11,5.5,11,1,5.5,0,66,55,1,0,1,1.000000000000001,1,1.7763568394002505e-15,11,1.0,0.5,0.5,0.5
ee44826cd57c4e7bbf6b1320cfd59856,100000.0,100000.0,1064.0,16.0,100000.0,30.0,50.0,0.0560391679736499,3.227272727272727,1,2,0.1666666666666666,7,1,0.2746530721670274,0,6.0,0,5.338687566072705,0.1120783359473002,4,2.0,1,5,0.5,6,11,0,10,1,4,47.63353703415958,0,1.5830694811121568e-17,1,0.0,1.6136363636363635,3.5,2.0
fd0bfa24dc8c4c08bbefa3297da572b9,47.0,1951.0,345.0,13.0,100000.0,7.0,29.0,0.7107935597983444,1.696969696969697,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,7.556384810807612,1.4215871195966865,6,3.0,2,5,1.0,0,24,8,12,0,2,5.315456722027284,0,0.0,2,0.3638888888888889,0.8484848484848485,1.5,1.0
4af88916767a4b07aea82799a6cd518a,103.0,2875.0,2072.0,20.0,100000.0,20.0,72.0,0.4022581356361978,2.015151515151515,0,3,0.2727272727272727,4,3,0.5776226504666211,0,2.0,0,5.302775637731994,0.804516271272398,3,1.5,3,4,1.5,0,18,6,7,0,3,6.591259651399329,1,1.4432899320127037e-15,3,0.1666666666666666,1.0075757575757576,2.0,1.5
f3f9ac37c8614a8ab05f4003534f456d,43.0,983.0,424.0,10.0,91.0,10.0,33.0,0.3603545163196222,2.121212121212121,0,3,0.2727272727272727,4,3,0.4620981203732968,0,2.0,0,5.768898470913929,0.7207090326392446,3,1.5,3,5,1.5,0,18,2,8,1,3,8.004476438692823,1,-7.771561172376097e-16,3,0.0833333333333333,1.0606060606060606,2.0,1.5
ae433816a5e043b1b4777fdb85d3daa9,184.0,100000.0,2159.0,100000.0,100000.0,21.0,29.0,3.369098877370013,1.0909090909090908,0,10,0.9090909090909092,2,7,1.0607767324412267,0,1440.0,0,12.000000000000004,6.738197754740031,11,5.5,7,2,3.5,0,60,49,5,0,1,1.7808916325672577,0,0.0,7,0.9323232323232324,0.5454545454545454,1.0,0.5
60c6a6704a2f4be1b4532c17609ca31c,15.0,100.0,47.0,7.0,16.0,23.0,16.0,0.4999999999999994,1.8333333333333333,1,2,0.1666666666666666,2,1,2.1980706667318395,0,39916800.0,0,11.999999999999991,0.9999999999999998,11,5.5,1,11,0.5,1,11,0,2,1,1,11.999999999999996,0,-1.4483797529927546e-16,1,0.0,0.9166666666666666,1.0,0.5
b7ab42929511454dacce0c1f1582a024,63.0,610.0,216.0,10.0,81.0,10.0,34.0,0.2429315353323544,2.227272727272727,0,3,0.2727272727272727,4,2,0.9241962407465936,0,8.0,0,5.866198262509024,0.4858630706647082,3,1.5,3,5,1.5,0,18,3,5,1,3,12.073768550640184,1,2.7561684403855325e-16,2,0.1666666666666666,1.1136363636363635,2.0,1.5
172c40e9fe94451bb71ad19b6336223c,15.0,54.0,88.0,7.0,25.0,23.0,16.0,0.5,1.8333333333333333,1,2,0.1666666666666666,2,1,2.1980706667318395,0,39916800.0,0,12.0,0.9999999999999988,11,5.5,1,1,0.5,1,11,0,2,1,1,12.000000000000016,0,0.0,1,0.0,0.9166666666666666,1.0,0.5
1ccc23f60e0c4fe18ba879d7e15fe1a2,32.0,100000.0,212.0,16.0,56.0,12.0,26.0,0.674393111956906,1.7272727272727273,0,4,0.3939393939393939,3,2,0.0,0,1.0,0,7.674497432307451,1.3487862239138118,6,3.0,2,4,1.0,0,26,10,12,0,2,5.68992869013604,0,-4.440892098500626e-16,2,0.4222222222222222,0.8636363636363636,1.5,1.0
ec78cebb67c24b2eba53f03be6511187,227.0,2764.0,981.0,135.0,257.0,33.0,49.0,0.1218881968088064,2.212121212121212,1,2,0.1666666666666666,4,1,1.3862943611198906,0,40320.0,0,10.01426169866177,0.2437763936176122,9,4.5,1,10,0.5,3,11,0,5,1,2,41.079702386483504,0,-2.7088808141837856e-16,1,0.0,1.106060606060606,2.0,1.0
ead3a983b00646be874b521f4d954ee7,83.0,1864.0,428.0,14.0,73.0,14.0,44.0,0.5651328368671452,1.7727272727272727,0,3,0.3636363636363636,3,3,0.0,0,1.0,0,7.948732908529867,1.1302656737342902,6,3.0,3,4,1.5,0,24,7,12,0,2,7.032623473619268,0,-4.218847493575595e-15,3,0.2944444444444444,0.8863636363636364,1.5,1.0
8090b84a76c64f8ba2503279c5f30090,65.0,1159.0,532.0,9.0,67.0,9.0,43.0,0.4546406001619824,2.0303030303030303,0,3,0.2727272727272727,4,3,0.0,0,1.0,0,5.708155999884433,0.909281200323964,3,1.5,3,4,1.5,0,18,3,12,0,3,6.277657558355653,1,0.0,3,0.0833333333333333,1.0151515151515151,2.0,1.5
a3a0b528bf0d4ec6a25d48ccd0cf9d8a,100000.0,1631.0,588.0,18.0,100000.0,14.0,30.0,0.7326833727906825,1.7272727272727273,0,4,0.3636363636363636,3,2,0.0,0,1.0,0,7.828642776808643,1.4653667455813628,6,3.0,2,5,1.0,0,24,9,12,0,2,5.342446046639842,0,-1.0392588757691248e-15,2,0.3444444444444445,0.8636363636363636,1.5,1.0
65e73fe2455c44e9bdd3713dce541f19,15.0,100000.0,197.0,14.0,126.0,24.0,33.0,2.0,1.5151515151515151,1,2,0.4848484848484848,2,4,1.8483924814931876,1,967680.0,0,12.000000000000004,3.999999999999998,8,4.0,4,4,2.0,0,32,0,2,0,2,3.0000000000000027,0,0.0,4,0.0,0.7575757575757576,1.0,1.0
f92cb885b6614a9d9a5ceefc84890e22,42.0,1839.0,427.0,17.0,100000.0,16.0,28.0,0.751776230287455,1.6666666666666667,0,3,0.3939393939393939,3,2,0.0,0,1.0,0,8.486127873566735,1.5035524605749109,7,3.5,2,3,1.0,0,26,12,12,0,2,5.6440517348639165,0,1.7763568394002505e-15,2,0.4043650793650792,0.8333333333333334,1.5,1.0
e3394142eda3426c94ea537e7cc2e18e,46.0,977.0,271.0,11.0,130.0,11.0,38.0,0.3285384586114146,2.1818181818181817,0,3,0.2727272727272727,4,3,1.1552453009332422,0,4.0,0,5.732050807568881,0.6570769172228303,3,1.5,3,4,1.5,0,18,3,4,1,3,8.7235613629462,1,-1.1102230246251563e-16,3,0.1666666666666666,1.0909090909090908,2.0,1.5
b3aaf87fbb1d453a813e15542a8a16d3,34.0,828.0,254.0,12.0,55.0,12.0,25.0,1.014853415709137,1.7272727272727273,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.378983630557277,2.029706831418276,4,2.0,4,4,2.0,0,24,3,12,0,2,3.6354923363001865,1,0.0,4,0.125,0.8636363636363636,1.5,1.0
690d1eb8b6f34eebacd04eb614df9a20,116.0,1948.0,719.0,24.0,52.0,14.0,35.0,0.3729653035207057,1.7121212121212122,0,6,0.4545454545454545,4,2,0.664830674427379,0,72.0,0,10.092882565211994,0.7459306070414082,9,4.5,2,4,1.0,1,30,19,7,0,2,13.53059181368558,0,8.689652547994002e-16,1,0.8592592592592592,0.8560606060606061,2.0,1.0
b654376b82a14dbcbe6c88a0180d69ea,100000.0,100000.0,511.0,24.0,100000.0,27.0,41.0,0.0643459244390823,2.909090909090909,1,2,0.1666666666666666,6,1,0.6705991301808751,0,120.0,0,7.089798313654933,0.128691848878165,6,3.0,1,8,0.5,5,11,0,8,1,3,55.09127715125903,0,1.3767214609005402e-16,1,0.0,1.4545454545454546,3.0,1.5
ca91dbb267a246a79bd409229162b5e7,43.0,730.0,443.0,6.0,100000.0,9.0,34.0,0.6700153133205107,1.7424242424242424,0,3,0.3636363636363636,3,4,0.1155245300933242,1,2.0,0,6.570617041266547,1.3400306266410236,4,2.0,4,3,2.0,0,24,11,11,0,2,4.903333484053815,1,4.440892098500626e-16,3,0.3333333333333333,0.8712121212121212,1.5,1.0
d673e327a0d74cd28771021aae8f92aa,100000.0,100000.0,1097.0,16.0,100000.0,14.0,32.0,0.787514317574097,1.7121212121212122,0,3,0.3636363636363636,3,3,0.0,0,1.0,0,8.329510944327808,1.5750286351481924,7,3.5,3,5,1.5,0,24,8,12,0,2,5.288482227209854,0,1.7763568394002505e-15,3,0.3337301587301587,0.8560606060606061,1.5,1.0
ba1bde2ddaa0400cac83eddebefc0409,100000.0,100000.0,583.0,16.0,100000.0,17.0,39.0,0.846533645470763,1.5757575757575757,0,4,0.4545454545454545,3,2,0.0,0,1.0,0,8.290532745812124,1.6930672909415223,7,3.5,2,4,1.0,0,30,15,12,0,2,4.89675324198232,0,-1.1102230246251563e-15,2,0.3519841269841269,0.7878787878787878,1.5,1.0
