method,num_evals,function_value,variables,approximation_ratio,new_method
L-BFGS-B,105,-10.356784513071595,"[ 1.4035157   2.53122289 -1.54004093  0.93850087  1.78395056  1.68070485
  1.96039242  2.11015628  2.57051202  3.18691154  2.35492201  2.05621588
  3.08668009  4.5850383   4.31942813 -0.74990031  4.93189121  3.99460257
 -3.06752454  2.01478993 -1.21884635  0.93977943 -0.33064683  0.08447996
 -0.73983998  2.80843031 -1.39917083 -1.3809611  -2.12841357  0.92659069]",0.796675731774738,L-BFGS-B
L-BFGS-B,106,-10.356838892874848,"[ 1.40326843  2.53014026 -1.54011669  0.94093656  1.78233297  1.68123935
  1.95769054  2.11042714  2.57140133  3.18816833  2.35484678  2.05807276
  3.08491291  4.5878359   4.32010396 -0.74998361  4.9321339   3.99523379
 -3.06728768  2.0147869  -1.21906537  0.93923793 -0.3308777   0.08424688
 -0.73952682  2.80843408 -1.39917712 -1.3812132  -2.12832537  0.92640199]",0.7966799148365268,L-BFGS-B
L-BFGS-B,107,-10.356876781692101,"[ 1.40358537  2.52854678 -1.5399855   0.94473337  1.77897695  1.6822745
  1.95418831  2.11110323  2.57276258  3.1905442   2.35441659  2.06094589
  3.08158072  4.59243532  4.32126006 -0.75010051  4.93278119  3.99623919
 -3.06705536  2.01458335 -1.21889157  0.93888015 -0.33080622  0.08383946
 -0.73956359  2.80798204 -1.40006091 -1.38163035 -2.12848272  0.9259893 ]",0.7966828293609308,L-BFGS-B
L-BFGS-B,108,-10.35691180697558,"[ 1.40377464  2.52856521 -1.53981062  0.94525379  1.77802728  1.68247626
  1.95403211  2.11119869  2.57268672  3.19095758  2.35399969  2.06103894
  3.08047729  4.59282289  4.32135123 -0.75017929  4.93292725  3.99592606
 -3.06668324  2.0145613  -1.21880989  0.93857715 -0.33062973  0.08367375
 -0.73955181  2.80832106 -1.39960842 -1.38191467 -2.12833397  0.92602576]",0.7966855236135062,L-BFGS-B
L-BFGS-B,109,-10.356929082432494,"[ 1.40421508  2.52883803 -1.53970137  0.94536846  1.77713438  1.68254679
  1.95435142  2.11119937  2.57260384  3.19101676  2.35374886  2.06080305
  3.07972819  4.59290786  4.32180717 -0.75009109  4.93302361  3.99562645
 -3.06654376  2.01454606 -1.21867812  0.93845119 -0.33044967  0.08350664
 -0.73957828  2.80851827 -1.39944938 -1.38208372 -2.12823247  0.92593965]",0.7966868524948072,L-BFGS-B
L-BFGS-B,110,-10.356946334361051,"[ 1.40490898  2.52914109 -1.53954757  0.94624701  1.7755929   1.68292279
  1.95468163  2.1112259   2.57244302  3.1911314   2.35345286  2.0607165
  3.07818658  4.59349799  4.32261024 -0.75024414  4.93325257  3.99530183
 -3.06638132  2.01448536 -1.21834923  0.93840383 -0.33029781  0.08322007
 -0.73968612  2.80861575 -1.39925611 -1.3821941  -2.12823455  0.92576306]",0.7966881795662347,L-BFGS-B
L-BFGS-B,111,-10.356971380218095,"[ 1.40581693  2.5293969  -1.53936217  0.94794275  1.77323148  1.68354862
  1.95438988  2.11122821  2.57235504  3.19109127  2.35333267  2.06097156
  3.07592236  4.59478368  4.32375343 -0.75019851  4.93320975  3.99508931
 -3.06638429  2.01450163 -1.21817305  0.93835469 -0.33021935  0.08290867
 -0.73963705  2.8085764  -1.39929255 -1.38215513 -2.12809398  0.92543977]",0.7966901061706226,L-BFGS-B
L-BFGS-B,112,-10.357000807947374,"[ 1.4068149   2.52962986 -1.53929758  0.95038218  1.77051172  1.68441652
  1.95396671  2.11115709  2.5722059   3.19067058  2.35348526  2.06142326
  3.07327325  4.59646887  4.32506961 -0.75025291  4.93314621  3.99507703
 -3.06676548  2.01458876 -1.21792548  0.93833549 -0.33037728  0.08266746
 -0.73958902  2.80842155 -1.39930665 -1.38186503 -2.12806127  0.92514417]",0.7966923698421057,L-BFGS-B
L-BFGS-B,113,-10.357013070956107,"[ 1.40852491  2.5298625  -1.53977048  0.954574    1.76582366  1.68617022
  1.95409849  2.1111183   2.57203772  3.1895683   2.35388376  2.06206594
  3.06882627  4.59871961  4.32615579 -0.75025306  4.93250337  3.99537608
 -3.06705792  2.01419151 -1.21768236  0.93828065 -0.33023187  0.08252229
 -0.73946469  2.80824689 -1.39940028 -1.38143357 -2.12798527  0.92529232]",0.7966933131504698,L-BFGS-B
L-BFGS-B,114,-10.357044574418595,"[ 1.40843928  2.52999177 -1.53984649  0.95489226  1.76551451  1.68611651
  1.95396652  2.11103837  2.57206581  3.1892087   2.35414437  2.06221987
  3.0687445   4.59888959  4.3260559  -0.75026097  4.93265644  3.99552134
 -3.06764753  2.01448919 -1.21759399  0.93821609 -0.33052756  0.08269806
 -0.73947671  2.80824403 -1.39935597 -1.3813785  -2.12800962  0.92531447]",0.796695736493738,L-BFGS-B
L-BFGS-B,115,-10.357057249906727,"[ 1.40833029  2.53012637 -1.54008068  0.95507126  1.76525879  1.68606584
  1.95416956  2.11100454  2.5721607   3.18887671  2.35436137  2.06229162
  3.06875605  4.59879312  4.32557008 -0.75019543  4.9326702   3.99568532
 -3.06788813  2.01450453 -1.21756974  0.93818365 -0.33059074  0.0828563
 -0.73949044  2.80829533 -1.39929844 -1.38141114 -2.12803147  0.92548013]",0.7966967115312867,L-BFGS-B
L-BFGS-B,116,-10.357086629304362,"[ 1.40845064  2.53067942 -1.54084972  0.95689937  1.76288288  1.68631838
  1.95469917  2.11097887  2.57261154  3.18795009  2.35496532  2.06282145
  3.0673267   4.59935882  4.32444688 -0.75004268  4.93264723  3.9961477
 -3.06840823  2.0143955  -1.21741668  0.93810062 -0.33067466  0.08311149
 -0.73944982  2.80840951 -1.39918948 -1.3816132  -2.12799923  0.92583322]",0.796698971484951,L-BFGS-B
L-BFGS-B,117,-10.35713145270023,"[ 1.40885177  2.5320055  -1.54207826  0.96094605  1.7578343   1.68681897
  1.95550176  2.11098289  2.57357051  3.18645023  2.35596016  2.0639231
  3.06400322  4.60092421  4.32280383 -0.74983722  4.93255629  3.99678027
 -3.06909708  2.01410234 -1.21712599  0.93815245 -0.33067682  0.08325081
 -0.73938211  2.80854105 -1.39906685 -1.38195982 -2.12791943  0.92607868]",0.7967024194384792,L-BFGS-B
L-BFGS-B,118,-10.357164675860425,"[ 1.40953989  2.53555562 -1.54489685  0.97088724  1.7463541   1.68746613
  1.95749615  2.11115543  2.57622308  3.18351673  2.357661    2.06618179
  3.05621719  4.60462905  4.31970045 -0.74971861  4.93218959  3.99779647
 -3.070184    2.01380147 -1.21660478  0.93828435 -0.33131627  0.08307233
 -0.73872267  2.80862127 -1.39888492 -1.38307144 -2.12716396  0.92615526]",0.7967049750661865,L-BFGS-B
L-BFGS-B,119,-10.357241641708999,"[ 1.41026604  2.53729069 -1.5459049   0.97625307  1.74021631  1.68791495
  1.95780588  2.11120878  2.57731181  3.18221445  2.35836844  2.06748296
  3.05173336  4.60724816  4.31901295 -0.74942505  4.93201343  3.9982928
 -3.0706849   2.01333148 -1.21632664  0.93849753 -0.33080926  0.08281654
 -0.73899805  2.80879239 -1.39880666 -1.38309641 -2.12729099  0.92594573]",0.7967108955160769,L-BFGS-B
L-BFGS-B,120,-10.357279000062114,"[ 1.41065853  2.53839163 -1.54638312  0.97965388  1.73687543  1.68793283
  1.9577375   2.11129399  2.57802449  3.18181132  2.35833295  2.06807186
  3.04904014  4.60899545  4.31937364 -0.74934075  4.9318502   3.99834351
 -3.07064775  2.01318173 -1.21626735  0.93859301 -0.33065544  0.08238206
 -0.73906479  2.80882912 -1.39877909 -1.38310049 -2.12720833  0.92555181]",0.7967137692355473,L-BFGS-B
L-BFGS-B,121,-10.357327394898252,"[ 1.41103832  2.54063456 -1.54770057  0.98625598  1.73071421  1.68758317
  1.95779308  2.11144056  2.57959863  3.18081804  2.35820797  2.06909234
  3.04429618  4.6120532   4.31965428 -0.74918498  4.93162662  3.99861417
 -3.0706978   2.01307189 -1.21620708  0.93864827 -0.33065826  0.08172872
 -0.73911329  2.80889297 -1.3987925  -1.38329089 -2.12695509  0.9250351 ]",0.7967174919152502,L-BFGS-B
L-BFGS-B,122,-10.35740361554355,"[ 1.41128852  2.54432876 -1.5504676   0.99729113  1.72079579  1.68656255
  1.95795207  2.11162964  2.58232644  3.17882663  2.35783644  2.07062287
  3.03694402  4.61682054  4.31968994 -0.74888625  4.9313973   3.99939026
 -3.07103041  2.01301058 -1.21622191  0.93850157 -0.33079867  0.08100202
 -0.73926768  2.80905428 -1.39891724 -1.38370753 -2.12655405  0.92464413]",0.7967233550418116,L-BFGS-B
L-BFGS-B,123,-10.35752306869851,"[ 1.41117638  2.55324652 -1.55819939  1.0234313   1.69791415  1.68295622
  1.95818633  2.11194372  2.589007    3.17332733  2.35650248  2.07385703
  3.02111813  4.62747504  4.31875044 -0.74726438  4.93110326  4.00180718
 -3.07223361  2.01315994 -1.21650065  0.93811766 -0.33164419  0.07995838
 -0.7397416   2.80921132 -1.40007109 -1.38471768 -2.12577435  0.92444677]",0.7967325437460393,L-BFGS-B
L-BFGS-B,124,-10.357602588698494,"[ 1.41087436  2.56104184 -1.56589399  1.04808489  1.67736096  1.67987481
  1.95871832  2.11225123  2.59514041  3.16816608  2.35488506  2.07667496
  3.00682165  4.63721717  4.3176911  -0.74728584  4.93105014  4.00410605
 -3.07333022  2.01300545 -1.21679424  0.93740079 -0.33209735  0.07917566
 -0.74047612  2.80979592 -1.40012748 -1.38550701 -2.1252158   0.92460455]",0.7967386606691149,L-BFGS-B
L-BFGS-B,125,-10.357653752597377,"[ 1.41065668  2.55877129 -1.56425384  1.04083741  1.683746    1.68028812
  1.95853063  2.11208741  2.593393    3.16924741  2.35505856  2.07559243
  3.01194559  4.63396799  4.31740253 -0.74716848  4.93112391  4.00363405
 -3.07329593  2.01321986 -1.21692814  0.93741772 -0.33211129  0.07980038
 -0.7402447   2.80970681 -1.40023767 -1.38525954 -2.12534448  0.92494862]",0.7967425963536444,L-BFGS-B
L-BFGS-B,126,-10.357670700641505,"[ 1.4104503   2.55775512 -1.56376606  1.03763923  1.68698958  1.68023969
  1.95833113  2.11197628  2.59258953  3.16959952  2.35477153  2.07488747
  3.01493331  4.63236109  4.31716237 -0.74716957  4.93129853  4.00345907
 -3.07335343  2.01343323 -1.2170391   0.93738654 -0.33221762  0.08021057
 -0.74020998  2.80966254 -1.40036804 -1.38504553 -2.12548011  0.92524596]",0.7967439000493465,L-BFGS-B
L-BFGS-B,127,-10.35768303234314,"[ 1.4105028   2.5580261  -1.56422719  1.03833598  1.68663202  1.68008939
  1.95823443  2.11191796  2.59269232  3.16919354  2.35435898  2.07470888
  3.01549209  4.63238975  4.3167454  -0.74717141  4.93131894  4.00353489
 -3.07351517  2.01354033 -1.21714362  0.93737822 -0.33231559  0.0803488
 -0.74018768  2.80968325 -1.40045942 -1.38491899 -2.12546198  0.92540445]",0.79674484864178,L-BFGS-B
L-BFGS-B,128,-10.357716894499966,"[ 1.41112548  2.55951667 -1.56577365  1.04222748  1.68372398  1.6799948
  1.957942    2.11177286  2.59339241  3.16777116  2.3529565   2.07432626
  3.01629669  4.6332136   4.31544301 -0.74717295  4.93136182  4.00366235
 -3.07395034  2.01383478 -1.21724215  0.93758692 -0.33261741  0.08053262
 -0.74013816  2.80966745 -1.40067787 -1.384508   -2.12549137  0.925695  ]",0.7967474534230743,L-BFGS-B
L-BFGS-B,129,-10.357748684596892,"[ 1.41243492  2.56305773 -1.56892623  1.05182429  1.67549209  1.67984309
  1.95737214  2.11161974  2.59552326  3.1652135   2.35068016  2.07413278
  3.0149203   4.63589684  4.31354637 -0.74714773  4.93097346  4.0040024
 -3.07463171  2.01405955 -1.217669    0.93762846 -0.33270755  0.08050204
 -0.73997924  2.80993902 -1.40079638 -1.38402321 -2.12505724  0.92598616]",0.7967498988151456,L-BFGS-B
L-BFGS-B,130,-10.35778574240003,"[ 1.41361913  2.56498799 -1.57022639  1.05665342  1.67112999  1.68048058
  1.95705555  2.11150688  2.59666262  3.16416665  2.34935704  2.07374451
  3.0149873   4.63688846  4.31242203 -0.74713241  4.93099602  4.003937
 -3.07476907  2.01416842 -1.21746826  0.93802149 -0.33276473  0.08041338
 -0.7400011   2.80985624 -1.40096442 -1.38366843 -2.12511584  0.92610655]",0.7967527494153869,L-BFGS-B
L-BFGS-B,131,-10.357814690889068,"[ 1.41483937  2.56731062 -1.57160941  1.06280001  1.66507512  1.68119461
  1.95674038  2.11145686  2.59839051  3.16340412  2.34841775  2.07366657
  3.01318286  4.63841753  4.31177035 -0.74705599  4.93088343  4.00389294
 -3.07482857  2.01418745 -1.21719554  0.9382437  -0.33266984  0.08009625
 -0.74004832  2.80990853 -1.40091783 -1.38359797 -2.12493771  0.92603931]",0.796754976222236,L-BFGS-B
L-BFGS-B,132,-10.357834028947874,"[ 1.41567122  2.56876098 -1.57261077  1.06676166  1.66104329  1.6818055
  1.95630132  2.11128593  2.59971678  3.16322596  2.34793615  2.07334887
  3.01242536  4.63879749  4.31140042 -0.74692822  4.93087747  4.00395368
 -3.07492906  2.01411236 -1.21702847  0.9382339  -0.33239402  0.08000703
 -0.74022228  2.81001712 -1.4009189  -1.3835125  -2.12482447  0.92615936]",0.796756463765221,L-BFGS-B
L-BFGS-B,133,-10.35785050131041,"[ 1.41680728  2.57067555 -1.57425513  1.07258722  1.65529171  1.68281046
  1.95560985  2.11091192  2.60170705  3.16315592  2.34742142  2.07274287
  3.01161902  4.63890518  4.310995   -0.74687968  4.930844    4.00406394
 -3.07503295  2.01421896 -1.21676629  0.9381368  -0.33240062  0.07996689
 -0.74024804  2.81009752 -1.40088642 -1.38357876 -2.1244741   0.92636574]",0.7967577308700314,L-BFGS-B
L-BFGS-B,134,-10.35786817438106,"[ 1.41703775  2.57099907 -1.57473854  1.07377964  1.6541364   1.68306888
  1.95511743  2.11056706  2.6021825   3.16335592  2.34755161  2.07235549
  3.01229354  4.63821988  4.31095054 -0.7467821   4.93094101  4.00423362
 -3.07525991  2.01425993 -1.21671296  0.9380312  -0.33221576  0.08015008
 -0.74045744  2.81023946 -1.40084263 -1.38347456 -2.12457125  0.92651566]",0.7967590903370046,L-BFGS-B
L-BFGS-B,135,-10.357887802108731,"[ 1.41712289  2.57087231 -1.57516209  1.0740531   1.65408323  1.68335422
  1.95444029  2.10995655  2.60233202  3.16377079  2.34802824  2.07174117
  3.01424561  4.63664922  4.31100465 -0.74670112  4.93107239  4.00447376
 -3.07550462  2.01436557 -1.21675589  0.93790106 -0.33218327  0.08048004
 -0.74056675  2.81029598 -1.40086469 -1.38332257 -2.1247436   0.9267071 ]",0.7967606001622101,L-BFGS-B
L-BFGS-B,136,-10.357916007478451,"[ 1.4174585   2.57122781 -1.57604582  1.07615151  1.65252157  1.68394618
  1.9533283   2.10885163  2.60278584  3.16420545  2.34894737  2.07099136
  3.01680817  4.63467571  4.31120681 -0.74678847  4.93119428  4.00483839
 -3.07585214  2.01449211 -1.21684627  0.93780789 -0.33224322  0.08077276
 -0.74060725  2.81033356 -1.40075789 -1.38311824 -2.12504149  0.92675168]",0.7967627698060347,L-BFGS-B
L-BFGS-B,137,-10.357950214661841,"[ 1.41853726  2.57294924 -1.57849824  1.08300754  1.64676962  1.6851509
  1.9504654   2.10606649  2.60411002  3.16476397  2.35112119  2.06940256
  3.0226758   4.6306001   4.31171155 -0.74646139  4.93117101  4.00566971
 -3.07657136  2.01489814 -1.21725202  0.93789724 -0.33257549  0.08127369
 -0.74033118  2.8102511  -1.40082348 -1.38274154 -2.1256875   0.92655292]",0.7967654011278339,L-BFGS-B
L-BFGS-B,138,-10.357994049920258,"[ 1.41912777  2.57434995 -1.57989341  1.08832994  1.64229144  1.68591904
  1.94920431  2.10463022  2.605093    3.16496294  2.35244302  2.0689514
  3.02468217  4.62923428  4.31232954 -0.74693242  4.93118345  4.00603388
 -3.07673651  2.01484981 -1.21738813  0.93799947 -0.33265813  0.08117507
 -0.74022671  2.81030155 -1.40027775 -1.38264297 -2.12614689  0.92616231]",0.7967687730707891,L-BFGS-B
L-BFGS-B,139,-10.358018542135813,"[ 1.41958726  2.57590172 -1.58079937  1.09281515  1.6380805   1.68608043
  1.94875066  2.10411667  2.60593082  3.16455196  2.35275913  2.0690961
  3.02447513  4.62975331  4.31263149 -0.74709228  4.93108052  4.00612912
 -3.07676467  2.01483059 -1.21747909  0.93820363 -0.33277027  0.08084932
 -0.74001821  2.81028286 -1.4000676  -1.38272932 -2.12625751  0.92573959]",0.7967706570873703,L-BFGS-B
L-BFGS-B,140,-10.358042261464039,"[ 1.41977154  2.57751995 -1.58179381  1.09786816  1.63304878  1.68597547
  1.94824876  2.10350203  2.60687389  3.1643899   2.35351958  2.0692818
  3.02465683  4.62987472  4.31364666 -0.74712372  4.93112272  4.00633721
 -3.07672252  2.01472579 -1.21756259  0.93835814 -0.33286731  0.08046847
 -0.73980985  2.81023957 -1.39987941 -1.38300641 -2.12646706  0.92523642]",0.79677248165108,L-BFGS-B
L-BFGS-B,141,-10.358062476893515,"[ 1.41967195  2.5787803  -1.58278143  1.10254155  1.62820888  1.68558938
  1.94783204  2.10303105  2.60760885  3.1642943   2.35427435  2.0693586
  3.0255344   4.6295331   4.31505499 -0.74722414  4.93105153  4.00665007
 -3.07680567  2.0145953  -1.21782747  0.93836621 -0.33281871  0.08023534
 -0.73961279  2.81032353 -1.39968856 -1.38329878 -2.12654967  0.92478148]",0.7967740366841165,L-BFGS-B
L-BFGS-B,142,-10.358093420806334,"[ 1.41935776  2.58055675 -1.58453908  1.11034613  1.62018707  1.68494255
  1.94736048  2.10246163  2.60883639  3.16427276  2.35534871  2.0691735
  3.02761865  4.62831234  4.31761447 -0.74711591  4.93136211  4.0073375
 -3.07693464  2.01430717 -1.21791559  0.93836068 -0.33282564  0.07997615
 -0.73959291  2.8102812  -1.39959419 -1.38368537 -2.12693824  0.924311  ]",0.7967764169851026,L-BFGS-B
L-BFGS-B,143,-10.358134358235482,"[ 1.41857285  2.58146415 -1.58613684  1.11729958  1.61299148  1.68383326
  1.9473668   2.10243827  2.60940388  3.16403164  2.35613522  2.06882923
  3.03024267  4.62653355  4.32051742 -0.74701606  4.93146581  4.00809188
 -3.07721502  2.01392393 -1.21825597  0.93804314 -0.33277746  0.07985152
 -0.73957878  2.81033822 -1.39944179 -1.38393073 -2.12712929  0.92394081]",0.796779566018114,L-BFGS-B
L-BFGS-B,144,-10.358183652601056,"[ 1.41694212  2.58228551 -1.58839017  1.12901473  1.60126512  1.68164484
  1.94800169  2.10312692  2.60959446  3.16316421  2.3571344   2.06775525
  3.03550422  4.62231865  4.32535989 -0.74714504  4.93141883  4.00946968
 -3.07794666  2.01353007 -1.21875995  0.93787703 -0.33247682  0.08004586
 -0.74008439  2.8102896  -1.39987939 -1.38414833 -2.12778768  0.92324872]",0.796783357892389,L-BFGS-B
L-BFGS-B,145,-10.358236388752864,"[ 1.41594903  2.58219942 -1.58923449  1.13500116  1.59541321  1.6801978
  1.94895732  2.10412745  2.60904313  3.16213869  2.35714528  2.06695293
  3.03815416  4.61962633  4.32753245 -0.74669003  4.93150303  4.01000406
 -3.07814411  2.01313968 -1.21900229  0.9374039  -0.33273949  0.07990363
 -0.74014829  2.81022285 -1.39956377 -1.38401791 -2.12790499  0.92303386]",0.7967874145194511,L-BFGS-B
L-BFGS-B,146,-10.358283012381015,"[ 1.41568901  2.58227726 -1.58935615  1.13909035  1.59168165  1.67942288
  1.94960598  2.10490701  2.60842086  3.16103205  2.3569671   2.0662132
  3.03978775  4.61757677  4.32796261 -0.74651839  4.93132211  4.01016042
 -3.07837481  2.01300834 -1.21919273  0.93734824 -0.33269809  0.07985741
 -0.74035387  2.81020965 -1.39941999 -1.38369287 -2.12810451  0.92286091]",0.7967910009523858,L-BFGS-B
L-BFGS-B,147,-10.358395976299272,"[ 1.41478398  2.58366131 -1.5903693   1.15980117  1.57201034  1.67609968
  1.95224533  2.10785846  2.60676638  3.15664634  2.35694921  2.06307892
  3.04740125  4.60822935  4.3302794  -0.74636566  4.93050792  4.01079517
 -3.07901628  2.01291212 -1.2198884   0.93754766 -0.33294378  0.07981566
 -0.74078158  2.80994787 -1.3992601  -1.38327726 -2.12864668  0.92214051]",0.7967996904845595,L-BFGS-B
L-BFGS-B,148,-10.358502273347563,"[ 1.41454733  2.58715154 -1.59261852  1.18585651  1.54624988  1.6728386
  1.95358116  2.10935731  2.60686757  3.15288724  2.35847474  2.06033113
  3.05641663  4.59884535  4.33352892 -0.74587625  4.92998291  4.01185521
 -3.07961035  2.01198052 -1.22065393  0.93795012 -0.33203379  0.07960001
 -0.74152577  2.81023636 -1.39841958 -1.38295211 -2.12978783  0.92139641]",0.7968078671805817,L-BFGS-B
L-BFGS-B,149,-10.358598652308281,"[ 1.41461816  2.59000425 -1.59452664  1.20306163  1.52878128  1.67110274
  1.95405778  2.10960696  2.60802468  3.15132015  2.36011757  2.05909514
  3.06180682  4.59365883  4.33588647 -0.74603741  4.92990631  4.01251577
 -3.07967891  2.01150417 -1.22098332  0.93830768 -0.33179645  0.07947329
 -0.74159147  2.81031027 -1.39802893 -1.38341964 -2.13021817  0.92103241]",0.7968152809467909,L-BFGS-B
L-BFGS-B,150,-10.358747694061123,"[ 1.41485198  2.59618372 -1.59969778  1.25316353  1.47669092  1.66496803
  1.95673872  2.11141067  2.61090425  3.1467023   2.3648499   2.05528867
  3.07980993  4.57649928  4.34182021 -0.74559786  4.92943929  4.01453733
 -3.07979459  2.00955816 -1.22199737  0.93922011 -0.33097397  0.0799528
 -0.74181423  2.8104174  -1.39754619 -1.3845793  -2.13087497  0.92099422]",0.7968267456970094,L-BFGS-B
L-BFGS-B,151,-10.35882335012551,"[ 1.41537574  2.59908645 -1.60191358  1.27420177  1.45534542  1.66308546
  1.95762924  2.11144696  2.61278868  3.14517808  2.36716448  2.05432033
  3.08633177  4.57071337  4.34340926 -0.74664348  4.92966796  4.01520424
 -3.07966992  2.00859479 -1.22211428  0.93960093 -0.3306669   0.08001151
 -0.7419443   2.81083454 -1.39628489 -1.3852048  -2.13129154  0.92098008]",0.79683256539427,L-BFGS-B
